-0.42,-0.48,9.9,2.875,-2.5,94.5625
-0.41,-0.47,9.93,2.875,-2.5,94.5625
-0.38,-0.49,9.91,2.875,-2.5,94.5625
-0.42,-0.49,9.94,2.875,-2.5,94.5625
-0.43,-0.47,9.97,2.875,-2.5,94.5625
-0.16,-0.51,9.9,2.875,-2.5,94.5625
-1.74,-6.43,9.71,3.3125,-2.625,94.5
-0.85,-5.63,11.35,3.6875,-2.5625,94.375
0.11,-0.84,8.58,3.1875,-2.5,94.3125
-0.37,-1.24,10.69,3.3125,-2.5625,94.4375
-0.86,-1.4,10.29,3.0,-2.6875,94.625
-1.07,-0.18,9.37,2.6875,-2.625,94.75
-1.19,-0.23,9.88,2.75,-2.625,94.75
-0.94,-0.29,9.44,2.875,-2.4375,94.4375
-0.17,-0.01,9.52,2.9375,-2.5625,94.125
0.26,-1.26,9.54,3.125,-2.5,94.0
-0.43,-0.43,10.56,2.9375,-2.3125,94.0625
-0.74,0.38,10.5,2.625,-2.25,94.125
0.55,-0.37,9.31,2.6875,-2.1875,94.0625
-0.28,-1.29,8.78,2.6875,-2.3125,94.0
-0.65,-0.03,12.45,2.5625,-2.0625,93.8125
0.43,-0.7,9.87,2.4375,-2.125,93.625
0.1,-0.04,7.39,2.3125,-2.25,93.6875
-0.48,-0.42,11.39,2.5,-2.375,93.75
-0.76,-0.65,11.96,2.375,-2.5,93.6875
-0.24,-0.49,8.66,2.3125,-2.625,93.4375
-0.3,-0.6,9.53,2.25,-2.625,93.5
-0.32,0.01,11.95,2.0625,-2.6875,93.5
-0.26,-0.66,10.01,2.25,-2.5625,93.4375
-0.36,-0.25,8.89,2.375,-2.8125,93.3125
-0.84,-0.68,9.25,2.5,-2.5625,93.25
-0.36,-0.3,11.74,2.4375,-2.625,93.1875
-0.46,-0.36,8.82,2.625,-2.5,93.0625
-0.3,-0.62,8.0,2.6875,-2.5625,92.9375
-0.35,-1.11,10.28,2.625,-2.375,92.875
0.06,-0.34,11.07,2.625,-2.1875,92.8125
-0.43,-0.75,8.8,2.625,-2.25,92.75
-0.01,-0.21,9.76,2.6875,-2.1875,92.6875
-0.31,-0.37,12.31,2.75,-2.4375,92.6875
-0.5,-0.32,9.31,2.6875,-2.3125,92.6875
-0.64,-0.48,8.89,2.6875,-2.5625,92.6875
0.0,-0.74,11.31,2.6875,-2.5625,92.5625
-0.2,-0.45,10.59,2.6875,-2.6875,92.5625
-0.36,-0.45,9.4,2.625,-2.75,92.4375
-0.99,-0.39,9.2,2.625,-2.6875,92.3125
-0.45,-0.46,9.53,2.6875,-2.6875,92.3125
0.19,-0.63,11.64,2.8125,-2.625,92.3125
0.64,-1.14,9.79,2.9375,-2.625,92.25
-0.36,-0.76,8.71,2.9375,-2.8125,92.1875
-1.49,-1.0,9.22,3.0625,-2.8125,92.1875
-1.85,-0.59,10.73,3.0625,-2.75,92.125
-0.05,-0.13,12.42,3.0,-2.625,91.9375
1.2,-0.38,8.53,3.0,-2.5625,91.8125
0.14,-0.48,8.57,3.125,-2.5625,91.6875
-1.24,-0.83,12.39,2.9375,-2.5625,91.5625
-1.31,-0.13,10.41,2.8125,-2.5,91.5
0.15,-1.28,6.98,2.9375,-2.625,91.5625
0.58,-0.64,9.88,3.125,-2.8125,91.5625
0.22,-1.1,13.06,3.1875,-2.875,91.5
-1.29,-0.22,8.79,3.1875,-3.0625,91.4375
-1.72,-0.08,7.61,3.3125,-2.9375,91.4375
0.05,-0.36,12.85,3.4375,-2.9375,91.3125
0.49,-1.22,12.1,3.625,-3.0,91.0625
-0.12,-0.61,6.42,3.625,-2.75,91.0
-0.86,-0.14,10.0,3.5,-2.9375,91.0
-0.27,-0.42,11.24,3.5,-2.5625,90.875
-0.32,-0.38,11.08,3.4375,-2.8125,90.8125
-0.22,-0.23,6.77,3.5,-2.6875,90.6875
0.2,-0.34,11.19,3.5,-2.5625,90.6875
-1.06,-0.63,10.99,3.3125,-2.6875,90.625
-0.59,-0.16,8.4,3.3125,-2.625,90.5
-0.03,-1.2,9.6,3.3125,-2.625,90.4375
0.11,-0.99,9.99,3.1875,-2.5,90.3125
0.07,-0.15,10.8,3.25,-2.6875,90.25
-0.72,-0.55,10.23,3.3125,-2.625,90.1875
-1.23,-0.43,8.98,3.1875,-2.5625,90.125
-0.15,-0.2,9.55,3.125,-2.6875,90.125
0.22,-0.57,10.72,3.1875,-2.6875,90.0625
0.06,-0.34,10.38,3.1875,-2.75,89.9375
-1.47,-0.77,8.82,3.0625,-2.875,89.875
-1.04,-0.31,8.92,2.9375,-2.8125,89.75
-0.79,-0.44,10.19,3.0625,-2.875,89.75
-0.02,-0.9,10.72,3.0,-2.75,89.6875
-0.48,-1.31,10.05,2.8125,-2.8125,89.4375
-0.54,-0.24,8.59,2.625,-2.875,89.375
-0.68,-0.26,10.3,2.5,-2.6875,89.375
-0.22,0.13,9.73,2.5,-2.625,89.3125
0.37,-0.7,9.02,2.5625,-2.6875,89.25
0.07,-0.62,9.67,2.6875,-2.8125,89.125
-1.36,0.26,10.24,2.5625,-2.75,89.125
-1.5,-0.08,11.11,2.375,-2.75,89.0625
-0.76,0.16,10.15,2.5,-2.625,89.0
-0.01,-0.38,9.08,2.5625,-2.6875,88.9375
-0.05,-0.7,10.38,2.625,-2.5625,88.875
0.02,-0.9,11.2,2.5,-2.6875,88.8125
-0.98,-0.51,8.07,2.375,-2.625,88.8125
-0.88,-0.2,9.43,2.3125,-2.625,88.8125
-0.41,-0.82,10.61,2.375,-2.6875,88.6875
-0.5,-0.63,9.66,2.25,-2.6875,88.625
-0.41,0.0,9.69,2.125,-2.625,88.6875
-0.56,-0.86,9.43,2.1875,-2.5625,88.5625
-0.72,-0.65,9.72,2.125,-2.625,88.375
0.1,-0.08,9.99,2.25,-2.5,88.1875
-0.36,-0.52,10.35,2.25,-2.6875,88.125
-0.5,-0.16,10.29,2.3125,-2.625,88.0
0.03,0.22,11.23,2.25,-2.625,87.9375
0.15,1.73,9.12,2.0,-2.5,88.4375
0.61,1.91,10.31,2.1875,-2.3125,89.0
-0.26,0.82,10.28,2.0625,-2.6875,89.6875
-0.83,1.36,9.79,1.75,-2.5,90.8125
-0.95,2.36,10.26,1.8125,-2.5,92.3125
-0.85,-0.31,8.79,1.9375,-2.625,93.6875
0.04,-1.12,9.67,2.125,-2.4375,95.0
0.41,-0.72,9.81,2.0,-2.375,96.5625
-0.83,-0.85,10.21,2.375,-2.625,98.0
-1.76,-2.65,9.62,2.8125,-2.6875,98.75
-0.18,-3.2,8.81,2.75,-2.875,99.1875
-1.37,-3.1,11.74,2.75,-3.0,99.25
-1.34,-2.92,8.28,2.5,-2.75,99.1875
-0.62,-0.9,11.27,2.1875,-2.75,99.0
-1.38,-1.01,10.89,2.5,-2.75,98.9375
-0.52,-1.78,8.09,2.5625,-2.6875,98.8125
-0.48,-0.52,10.2,2.4375,-2.8125,98.8125
-0.59,-1.59,9.87,2.8125,-2.75,98.75
-0.4,-0.69,11.32,2.75,-2.75,98.625
-0.28,0.19,10.33,2.5625,-2.8125,98.5625
-0.19,0.3,7.17,2.75,-2.6875,98.5625
-0.36,-0.84,9.69,2.6875,-2.6875,98.5
-0.48,0.14,11.54,2.5,-2.75,98.375
-0.49,1.05,9.83,2.625,-2.75,98.3125
0.3,-0.42,7.99,2.75,-2.8125,98.375
-0.37,-0.71,9.73,2.75,-2.8125,98.3125
-0.14,-1.09,11.35,2.75,-2.8125,98.1875
-0.54,0.35,8.96,2.75,-2.875,98.125
-1.02,-0.58,8.73,2.875,-2.8125,98.125
-0.58,-1.09,10.02,3.0,-2.875,98.0625
-0.47,-1.13,9.92,2.9375,-3.0,98.0
-0.09,-0.28,8.87,2.875,-2.9375,97.875
-0.74,-0.06,9.91,2.9375,-3.0625,97.875
-0.79,-0.06,9.87,3.0625,-2.9375,97.75
-0.79,-0.29,9.71,3.125,-2.8125,97.5625
0.27,-0.8,8.43,3.125,-2.875,97.3125
0.07,-0.44,10.23,3.125,-2.625,97.3125
0.17,-0.02,9.36,3.0625,-2.8125,97.3125
-1.11,-0.13,8.93,3.125,-2.75,97.3125
-1.66,-0.46,10.67,3.125,-2.875,97.3125
-0.76,-0.53,9.45,3.0625,-2.875,97.1875
-0.17,-0.88,9.55,3.125,-2.875,97.1875
0.31,-0.64,10.34,3.1875,-2.8125,97.125
0.23,-0.28,11.36,3.25,-2.8125,97.0625
-0.32,-0.12,9.29,3.1875,-2.8125,97.0
0.17,-1.39,7.58,3.3125,-2.8125,97.0625
0.23,-1.07,11.1,3.3125,-2.875,97.0
0.27,-0.44,11.0,3.0625,-2.9375,97.0
-0.6,-0.01,8.49,3.0625,-3.0625,97.0
-0.92,0.15,9.63,3.125,-3.0,96.9375
-1.04,1.03,10.55,2.8125,-2.875,97.1875
0.75,1.41,10.4,2.6875,-2.5,97.8125
1.0,1.68,10.23,2.625,-2.8125,98.8125
-0.39,0.26,8.74,2.625,-2.6875,99.875
-0.2,1.56,10.43,2.5625,-2.625,100.9375
-0.7,1.59,9.1,2.6875,-2.75,102.125
-0.6,-0.52,8.28,3.0,-2.625,104.0
0.24,-1.48,8.15,3.25,-2.6875,105.875
-1.11,-2.55,10.15,3.4375,-2.875,107.875
-0.64,-2.61,11.32,3.75,-2.875,110.1875
-2.13,-2.61,11.38,3.625,-2.8125,111.625
0.41,-1.69,8.23,3.75,-2.6875,112.8125
-1.27,-2.62,11.48,3.8125,-2.875,113.125
0.33,-0.76,9.12,3.5,-2.5,113.0625
-0.05,-0.26,9.54,3.4375,-2.625,112.75
-0.38,-2.31,9.35,3.5,-2.625,112.5625
-0.31,-0.89,9.73,3.25,-2.75,112.625
-0.6,-0.13,9.08,3.3125,-2.5625,112.75
-1.19,0.08,10.77,3.3125,-2.6875,112.6875
-0.61,-0.54,9.15,3.1875,-2.6875,112.4375
0.18,-0.89,9.11,3.375,-2.625,112.375
-0.21,-1.31,10.16,3.5,-2.5625,112.375
-0.77,-0.82,8.16,3.3125,-2.6875,112.3125
-0.22,-0.53,11.69,3.3125,-2.625,112.3125
-0.6,-1.13,9.5,3.3125,-2.6875,112.3125
-0.52,-1.42,8.32,3.375,-2.75,112.25
-0.53,-0.96,11.02,3.3125,-2.6875,112.125
-0.36,-0.04,12.13,3.1875,-2.5,112.0625
-0.31,0.16,9.33,3.25,-2.5,112.0625
-0.69,0.55,8.47,3.25,-2.4375,111.9375
0.09,-0.17,10.27,3.125,-2.375,111.8125
-0.1,-0.43,10.71,3.125,-2.4375,111.75
0.55,-0.66,8.71,3.125,-2.375,111.75
-1.18,-0.21,10.61,3.0625,-2.875,111.8125
-1.77,-0.2,9.89,3.25,-2.375,111.75
-1.39,-0.53,11.0,3.25,-2.6875,111.625
0.11,-0.16,7.91,3.1875,-2.4375,111.4375
0.26,-0.1,10.41,3.1875,-2.4375,111.3125
-0.48,-0.07,11.39,3.25,-2.375,111.3125
-0.81,-0.96,10.68,3.3125,-2.3125,111.25
-0.5,-0.42,8.2,3.125,-2.5,111.1875
-0.08,-0.18,10.04,3.125,-2.3125,111.125
-0.8,-0.42,10.66,3.0625,-2.5,111.0625
-0.29,-0.19,7.68,3.25,-2.3125,111.0
-0.46,-1.04,10.0,3.25,-2.4375,111.0
0.08,-0.37,10.62,3.1875,-2.3125,111.0
-0.59,-0.92,10.89,3.1875,-2.375,110.875
-0.64,-0.47,9.02,3.0625,-2.4375,110.75
-0.9,-0.24,10.36,3.0625,-2.4375,110.625
-0.64,-0.98,10.25,3.125,-2.5,110.5625
-0.25,-0.65,8.47,3.1875,-2.5625,110.5
-0.65,-1.1,8.74,3.125,-2.5,110.375
-0.07,-0.07,11.29,3.0,-2.5,110.375
-0.24,0.33,10.46,3.1875,-2.625,110.3125
-1.39,-0.28,7.9,3.3125,-2.5,110.25
-0.6,-1.07,10.29,3.1875,-2.625,110.125
0.45,-0.38,11.39,3.1875,-2.5625,110.0625
-0.2,0.17,8.86,3.3125,-2.5625,110.125
-0.54,-0.87,9.84,3.4375,-2.5625,110.0
-0.5,-0.73,11.49,3.4375,-2.625,109.875
-0.24,-1.13,7.87,3.5,-2.5,109.75
0.0,-1.08,9.4,3.3125,-2.4375,109.6875
0.25,0.12,11.09,3.25,-2.5625,109.6875
-0.28,-0.8,8.82,3.5625,-2.625,109.625
-1.43,-0.5,10.42,3.5625,-2.8125,109.5
-1.19,-0.44,10.32,3.5,-2.6875,109.375
-0.86,-0.62,9.61,3.4375,-2.75,109.25
-0.05,-0.56,9.16,3.5625,-2.5,109.25
0.57,-0.42,10.15,3.625,-2.5625,109.1875
-0.54,-1.1,10.41,3.8125,-2.625,109.125
-1.22,-0.09,9.04,3.8125,-2.625,109.125
-0.94,-0.75,9.58,3.8125,-2.75,109.1875
-0.28,-0.84,11.55,3.8125,-2.6875,109.125
0.3,-1.38,9.02,3.8125,-2.6875,108.9375
-0.64,-0.23,7.78,3.8125,-2.6875,108.875
-1.07,-1.24,11.25,3.9375,-2.5625,108.8125
-0.24,-0.89,10.49,3.8125,-2.75,108.8125
0.14,0.44,9.62,3.6875,-2.6875,108.8125
-0.32,-0.26,10.31,3.8125,-2.875,108.75
-0.55,-0.28,10.01,3.8125,-2.9375,108.6875
-0.8,-1.1,10.3,4.0,-2.9375,108.5625
-0.61,-0.91,9.47,4.0,-3.125,108.4375
-0.18,-0.78,9.06,3.9375,-2.875,108.4375
-0.03,-0.43,10.81,4.125,-3.0625,108.375
-0.71,-0.8,9.36,4.125,-3.0625,108.3125
-1.24,-0.66,8.29,4.125,-3.125,108.25
-0.57,-1.09,10.17,4.0,-3.0,108.25
-0.13,-0.69,10.73,4.0625,-3.0,108.1875
-0.02,-1.0,7.8,4.375,-3.0,108.0625
-0.55,-1.39,11.09,4.25,-3.0625,107.9375
-1.11,-0.75,10.88,4.1875,-2.875,107.9375
